Hour,DayOfWeek,Hour,Temp,A/D,Runway,Airline,From/To,Aircraft Type
13,1,13,28.7,0,1,0,6,7
22,4,22,18.2,0,1,6,18,8
7,1,7,10.6,0,1,0,7,5
17,0,17,24.5,0,0,4,23,4
22,0,22,16.5,0,0,13,6,4
22,3,22,9.2,0,0,16,32,14
9,5,9,8.7,0,0,0,5,6
21,4,21,9.1,0,0,18,34,11
12,0,12,20.2,0,0,0,29,6
2,6,2,4.9,0,0,8,39,10
15,0,15,11.8,0,0,5,14,1
13,5,13,29.0,0,0,0,41,5
8,5,8,18.1,0,1,0,20,5
23,2,23,7.4,0,0,0,19,0
17,2,17,25.0,0,0,0,9,6
9,6,9,14.4,0,0,0,8,6
14,4,14,15.1,0,0,0,14,5
10,6,10,9.5,0,0,0,20,5
8,5,8,17.4,0,0,0,29,6
13,0,13,30.3,0,1,0,13,6
13,2,13,18.5,0,0,12,27,0
14,5,14,20.6,0,0,0,31,6
6,6,6,4.2,0,0,0,13,6
3,4,3,15.0,0,0,24,7,15
16,2,16,34.4,0,0,0,12,5
11,4,11,13.5,0,0,0,31,6
15,1,15,26.7,0,0,43,62,8
12,6,12,20.4,0,0,0,5,6
5,1,5,14.8,0,0,0,10,6
11,2,11,22.5,0,0,18,34,51
13,1,13,10.9,0,0,0,3,5
23,0,23,15.2,0,0,17,33,15
6,6,6,8.5,0,0,4,18,5
12,3,12,16.0,0,0,0,29,6
9,4,9,16.3,0,0,0,25,5
10,0,10,19.5,0,1,0,8,6
6,2,6,6.4,0,0,4,23,5
4,6,4,6.8,0,0,0,13,5
9,4,9,2.4,0,0,0,11,6
11,0,11,22.3,0,0,18,34,51
1,3,1,14.0,0,0,20,6,15
7,0,7,10.9,0,0,14,19,12
5,5,5,5.9,0,0,5,13,1
16,1,16,30.8,0,1,5,5,5
10,5,10,19.7,0,1,4,5,4
8,6,8,20.6,0,1,29,3,25
18,6,18,22.6,0,0,5,10,4
16,0,16,8.2,0,0,5,9,1
7,4,7,7.2,0,0,0,7,5
5,3,5,7.0,0,0,4,5,4
2,6,2,7.9,0,0,2,2,2
20,2,20,14.5,0,0,0,7,5
11,1,11,7.7,0,0,0,20,6
11,1,11,21.0,0,0,0,13,6
5,3,5,3.5,0,0,4,4,1
1,5,1,18.0,0,0,8,1,10
10,2,10,17.4,0,0,0,12,6
20,6,20,13.5,0,0,5,10,4
20,2,20,15.7,0,0,0,7,6
14,1,14,13.9,0,0,5,12,4
8,4,8,0.9,0,0,0,31,6
18,4,18,19.5,0,1,0,30,5
11,0,11,25.2,0,1,0,12,5
17,5,17,27.5,0,0,0,13,5
5,3,5,8.5,0,0,13,6,4
11,0,11,16.4,0,0,22,19,15
14,3,14,14.9,0,0,4,29,5
22,2,22,13.8,0,0,0,8,6
8,1,8,11.5,0,0,0,13,6
7,0,7,3.9,0,0,0,7,6
11,5,11,12.8,0,0,0,4,6
0,3,0,14.5,0,0,0,8,5
5,6,5,10.6,0,0,21,3,5
7,3,7,2.3,0,0,0,12,6
13,0,13,20.1,0,0,28,7,0
13,1,13,29.0,0,1,0,23,5
13,1,13,19.7,0,0,0,4,5
12,4,12,23.6,0,1,0,12,6
16,5,16,21.0,0,0,4,29,1
12,6,12,27.7,0,1,9,21,13
16,5,16,15.5,0,0,0,6,7
1,2,1,8.2,0,0,0,46,0
5,1,5,4.0,0,0,0,26,5
14,6,14,19.4,0,0,0,12,6
16,0,16,13.7,0,0,0,12,6
23,1,23,14.8,0,0,0,8,5
16,1,16,19.4,0,0,0,26,5
15,3,15,11.3,0,0,5,62,1
15,0,15,11.7,0,0,0,3,5
10,0,10,10.3,0,0,28,7,0
23,6,23,4.2,0,0,5,6,1
7,4,7,7.8,1,2,9,21,11
8,3,8,4.4,0,0,6,18,8
9,1,9,15.1,0,1,21,3,5
9,3,9,10.9,0,0,0,28,6
4,6,4,9.1,0,0,0,9,6
11,0,11,17.4,0,0,0,24,6
8,1,8,14.5,0,0,0,7,6
18,5,18,7.3,0,0,13,6,5
5,2,5,13.3,0,0,4,31,4
0,2,0,6.0,0,0,1,1,1
8,3,8,17.6,0,0,0,4,5
9,6,9,9.8,0,0,0,13,5
10,6,10,14.6,0,0,0,12,5
1,6,1,21.1,0,0,16,32,14
22,3,22,9.6,1,2,5,13,1
17,5,17,25.3,0,1,5,5,5
13,4,13,16.6,0,0,4,12,5
15,5,15,20.2,0,0,5,12,1
9,4,9,21.9,0,0,6,18,8
8,6,8,14.3,0,1,29,3,30
18,6,18,24.3,0,0,4,30,4
18,5,18,16.1,0,0,0,20,5
8,4,8,8.1,0,0,0,9,6
15,2,15,11.9,0,0,0,44,6
9,0,9,8.3,0,0,53,8,31
12,2,12,13.4,0,0,0,20,6
12,1,12,14.3,0,0,5,48,1
9,4,9,8.0,0,0,8,1,10
19,6,19,13.7,0,0,5,18,1
16,4,16,26.4,0,0,0,7,5
23,4,23,7.1,1,2,0,5,6
5,6,5,15.8,0,0,0,5,5
11,5,11,21.4,0,0,0,9,6
10,1,10,13.1,0,0,0,13,6
11,0,11,25.4,0,1,0,12,5
11,0,11,25.8,0,0,0,20,6
1,6,1,8.6,0,0,13,6,6
16,4,16,24.2,0,0,0,29,6
0,5,0,8.8,1,2,0,10,6
7,0,7,10.7,0,0,0,29,6
9,0,9,21.0,0,0,0,16,0
5,3,5,15.4,0,0,8,1,10
18,1,18,22.1,0,0,13,5,5
8,4,8,17.4,0,0,0,3,6
17,6,17,23.8,0,0,0,23,6
13,1,13,25.9,0,1,13,6,5
9,6,9,8.4,0,0,0,16,0
5,4,5,12.1,0,0,5,5,5
7,1,7,7.0,0,0,0,9,6
8,2,8,15.9,0,1,0,11,6
1,3,1,7.0,0,0,2,2,8
18,6,18,22.9,0,0,21,3,0
14,1,14,13.3,0,0,4,9,1
10,2,10,7.8,0,0,7,67,24
14,0,14,28.9,0,0,0,12,5
16,2,16,19.9,0,1,0,30,5
18,6,18,14.3,0,0,0,12,6
16,6,16,10.2,0,0,21,3,0
11,6,11,13.4,0,0,10,22,11
18,0,18,22.1,0,0,0,7,6
15,0,15,15.8,0,0,1,1,1
16,6,16,31.9,0,1,4,64,4
8,1,8,21.7,0,0,0,25,6
4,0,4,3.5,0,0,21,3,5
12,4,12,21.9,0,0,0,6,6
12,0,12,24.0,0,0,0,20,6
5,1,5,11.4,0,0,0,40,5
15,2,15,18.9,0,0,21,71,5
15,5,15,21.3,0,0,0,3,5
20,0,20,20.3,0,1,0,7,5
19,2,19,16.9,0,0,0,48,6
7,1,7,7.1,0,0,0,9,6
14,1,14,29.7,0,1,6,18,8
15,0,15,31.4,0,1,0,5,6
8,3,8,17.4,0,0,0,12,5
9,0,9,9.2,0,0,0,28,5
14,3,14,12.8,0,0,5,48,4
16,4,16,26.1,0,0,0,1,7
9,0,9,17.1,0,1,4,10,5
6,3,6,3.5,0,0,1,1,1
6,5,6,13.7,0,0,5,17,1
12,3,12,21.8,0,0,5,48,1
6,5,6,12.3,0,1,13,6,6
11,3,11,20.4,0,0,4,10,1
23,3,23,15.8,0,0,15,19,13
18,3,18,9.3,0,0,0,6,5
7,0,7,6.0,0,0,0,29,6
7,4,7,13.8,0,0,0,12,5
11,5,11,16.6,0,0,2,2,2
21,4,21,8.4,0,0,15,19,7
13,1,13,21.1,0,0,0,20,6
6,1,6,0.6,0,0,0,9,6
20,6,20,10.5,0,0,4,31,4
18,2,18,10.8,0,0,4,18,1
1,0,1,12.9,0,0,0,1,10
21,3,21,9.7,1,2,5,30,1
2,4,2,8.5,0,0,0,32,5
23,0,23,13.3,0,0,7,90,56
4,4,4,13.1,0,0,0,9,6
5,5,5,12.7,0,0,4,5,4
19,2,19,31.6,0,1,5,18,5
8,6,8,0.6,0,0,4,39,1
2,2,2,12.4,0,0,0,0,0
1,1,1,11.0,0,0,1,1,1
12,6,12,15.1,0,0,0,41,5
15,4,15,25.0,0,0,5,3,1
10,0,10,9.5,0,0,0,6,0
19,0,19,26.9,0,0,0,20,6
13,3,13,23.2,0,2,7,53,36
22,1,22,4.5,0,0,6,18,27
10,2,10,12.0,0,0,5,14,1
13,3,13,27.6,0,1,10,22,11
8,4,8,3.5,0,0,5,10,1
7,5,7,5.1,0,0,25,51,22
8,0,8,7.5,0,0,0,18,5
6,0,6,6.9,0,0,25,51,22
12,2,12,9.9,0,0,0,31,6
21,6,21,11.4,0,0,0,31,5
10,6,10,23.4,0,1,0,17,5
10,0,10,24.8,0,1,0,17,5
13,2,13,15.7,0,0,12,27,0
19,5,19,25.1,0,1,4,10,4
10,5,10,20.4,0,1,0,28,5
21,2,21,22.9,0,0,0,26,6
16,3,16,13.1,0,0,0,5,6
1,6,1,14.6,0,0,14,63,12
9,5,9,13.4,0,0,0,3,5
23,2,23,12.1,0,0,0,36,0
14,5,14,17.7,0,0,0,11,6
18,3,18,15.0,0,0,0,10,6
14,3,14,29.2,0,0,4,13,4
18,5,18,26.0,0,1,0,8,6
8,3,8,17.5,0,1,22,19,15
16,3,16,14.9,0,1,0,31,6
17,1,17,19.7,0,0,0,13,5
13,0,13,18.1,0,0,0,20,6
11,2,11,14.3,0,0,0,20,6
12,3,12,20.1,0,0,0,5,6
7,4,7,15.7,0,1,34,72,3
12,3,12,23.2,0,0,0,8,6
14,3,14,18.2,0,0,5,31,4
2,3,2,13.6,0,0,0,6,5
6,2,6,12.3,0,1,21,3,14
15,2,15,18.2,0,0,13,6,6
11,3,11,11.3,0,0,4,54,5
4,0,4,9.0,0,0,0,23,5
13,5,13,16.8,0,0,9,21,11
8,1,8,16.6,0,1,5,10,1
17,2,17,29.9,0,1,0,10,6
13,3,13,15.9,0,0,28,7,0
12,3,12,10.9,0,0,0,5,6
20,0,20,20.0,0,0,0,31,5
16,5,16,25.8,0,0,13,6,6
8,1,8,10.0,0,0,0,16,0
14,3,14,15.1,0,0,0,3,6
18,4,18,14.1,0,0,13,5,1
11,0,11,21.1,0,0,0,25,6
19,4,19,27.5,0,1,5,18,5
10,3,10,10.2,0,0,22,19,15
9,4,9,21.8,0,1,0,16,0
14,1,14,16.0,0,0,0,48,6
10,3,10,8.5,0,0,0,25,6
17,5,17,31.0,0,0,5,10,4
17,1,17,28.1,0,1,0,6,0
10,2,10,9.2,0,0,0,41,5
14,3,14,13.0,0,0,0,14,5
9,3,9,6.9,0,0,0,9,6
21,1,21,23.0,0,1,0,22,0
7,4,7,8.3,0,0,5,10,4
12,6,12,22.2,0,0,0,6,6
19,5,19,14.5,0,0,0,13,6
9,5,9,4.4,0,0,0,10,5
2,1,2,14.9,0,0,20,19,15
10,5,10,12.5,0,1,0,29,6
8,5,8,8.0,0,0,0,69,0
13,6,13,22.4,0,0,0,48,6
12,2,12,30.9,0,1,0,7,5
4,0,4,8.7,0,0,0,26,5
11,5,11,10.5,0,0,5,9,1
12,5,12,14.3,0,0,0,24,5
5,1,5,13.3,0,0,4,18,1
22,1,22,18.7,0,1,6,18,8
18,3,18,12.7,0,0,4,18,1
21,2,21,11.2,1,2,5,20,1
21,0,21,9.0,0,0,18,34,11
0,0,0,18.6,0,0,16,32,14
13,3,13,17.1,0,0,4,13,4
1,1,1,13.9,0,0,20,19,15
5,4,5,8.8,0,0,0,9,6
14,2,14,32.5,0,1,13,6,6
7,5,7,13.9,0,0,0,29,6
5,5,5,13.8,0,0,0,31,5
22,0,22,8.9,0,0,6,18,8
18,1,18,19.3,0,0,0,10,6
7,3,7,4.1,0,0,0,12,5
14,3,14,17.4,0,0,0,9,6
7,1,7,9.6,0,0,0,3,5
9,3,9,10.9,1,2,0,10,6
6,3,6,0.8,0,0,21,3,5
15,2,15,28.8,0,1,13,4,5
4,2,4,9.3,0,0,0,8,6
12,6,12,12.9,0,0,9,21,11
16,5,16,29.1,0,0,0,7,5
23,5,23,12.9,0,0,13,6,1
23,5,23,19.6,0,1,17,33,15
17,0,17,14.6,0,0,0,6,6
16,2,16,17.3,0,1,0,28,6
4,2,4,10.2,0,0,0,9,5
17,6,17,13.1,0,0,5,5,4
22,2,22,7.0,0,0,0,8,6
5,0,5,12.7,0,0,5,26,4
14,6,14,23.0,0,0,12,27,0
6,0,6,13.3,0,1,25,51,22
20,6,20,20.7,0,0,5,6,1
21,0,21,8.4,0,0,0,26,6
4,4,4,9.0,0,0,0,9,6
16,1,16,31.3,0,1,0,9,6
14,4,14,12.5,0,0,4,10,1
21,4,21,12.5,0,0,6,7,8
19,2,19,18.5,0,0,5,26,4
18,5,18,28.2,0,1,0,8,6
22,4,22,21.3,0,1,16,32,14
22,2,22,3.6,0,0,0,8,5
22,4,22,17.7,0,0,15,19,13
15,6,15,24.5,0,0,0,3,5
10,3,10,12.9,0,0,25,51,22
19,3,19,9.7,0,0,0,20,5
10,0,10,13.0,0,0,5,24,4
9,5,9,15.4,0,0,22,2,15
12,1,12,9.2,0,0,0,4,5
12,1,12,19.9,0,0,0,5,5
0,5,0,16.9,0,0,6,7,8
12,5,12,13.9,0,0,0,13,6
8,3,8,3.3,0,0,0,3,5
13,1,13,19.4,0,0,13,6,6
1,4,1,7.8,0,0,0,46,0
16,2,16,28.7,0,0,21,71,5
13,3,13,23.6,0,0,28,7,13
15,2,15,17.7,0,0,4,13,4
15,5,15,26.9,0,1,0,4,5
5,3,5,12.2,0,0,0,31,5
7,2,7,13.3,0,1,0,10,6
10,6,10,22.0,0,1,0,12,6
12,3,12,14.0,0,0,5,14,1
7,2,7,12.5,0,0,0,12,5
23,6,23,17.4,0,1,18,34,11
13,1,13,15.7,0,0,0,12,5
13,2,13,18.6,0,0,5,13,1
6,4,6,6.3,0,0,0,9,5
2,5,2,14.6,0,0,2,2,8
21,4,21,13.8,0,0,0,31,6
13,0,13,27.0,0,1,0,20,5
19,6,19,9.0,0,0,13,6,6
13,2,13,11.7,0,0,0,31,5
7,4,7,13.6,0,1,4,12,4
15,4,15,27.5,0,1,0,5,6
11,3,11,18.7,0,0,0,25,6
19,5,19,8.2,0,0,0,22,0
16,6,16,16.8,0,0,0,29,6
18,0,18,30.5,0,0,21,3,0
3,2,3,16.0,0,0,24,7,15
13,6,13,27.2,0,1,0,48,5
19,1,19,14.2,0,0,0,22,0
14,0,14,27.1,0,0,0,3,5
13,5,13,20.5,0,0,9,21,11
16,4,16,23.5,0,0,4,20,4
8,6,8,19.7,0,1,20,7,15
20,6,20,13.4,0,0,0,8,5
0,4,0,15.1,0,0,0,1,10
11,3,11,9.3,0,0,10,22,11
10,6,10,10.4,0,0,0,20,5
17,5,17,31.9,0,1,6,18,8
7,3,7,14.6,0,1,13,6,6
14,6,14,16.6,0,0,1,1,1
13,6,13,21.5,0,0,0,48,6
17,6,17,19.5,0,0,0,28,6
15,5,15,21.6,0,0,0,49,5
19,3,19,8.3,0,0,13,6,6
3,3,3,12.0,0,0,2,2,2
1,2,1,16.9,0,0,0,6,5
22,4,22,13.0,0,0,21,3,5
23,1,23,9.9,0,0,5,6,1
5,0,5,6.3,0,0,4,9,1
19,4,19,9.9,0,0,4,18,1
13,6,13,21.3,0,0,0,6,6
6,6,6,7.3,0,0,4,13,1
12,0,12,9.9,0,0,0,5,6
6,3,6,15.3,0,1,4,5,4
20,0,20,22.8,0,0,5,23,4
18,0,18,34.4,0,1,0,7,5
8,2,8,16.7,0,0,4,12,1
18,2,18,30.2,0,1,0,7,5
8,1,8,2.2,0,0,0,16,0
1,6,1,13.1,0,0,16,32,14
8,4,8,5.3,0,0,5,41,1
8,1,8,-0.1,0,0,4,12,4
4,1,4,8.5,0,0,0,13,6
15,6,15,16.6,0,0,4,9,4
9,4,9,9.9,0,0,0,16,7
15,2,15,19.0,0,0,4,13,1
13,1,13,29.0,0,1,10,22,11
14,0,14,24.5,0,1,4,13,4
13,3,13,24.1,0,0,0,11,6
21,6,21,8.8,0,0,0,8,5
9,5,9,18.1,0,0,13,6,6
13,1,13,18.9,0,0,0,14,5
12,4,12,19.3,0,0,0,10,6
13,1,13,15.2,0,0,5,7,1
13,1,13,25.5,0,0,0,18,5
20,5,20,12.3,0,0,18,34,11
6,6,6,2.3,0,0,5,6,1
12,2,12,21.0,0,0,0,14,5
15,2,15,11.5,0,0,13,4,5
20,4,20,23.5,0,1,0,10,5
11,1,11,24.3,0,0,5,12,1
15,4,15,24.2,0,0,0,10,5
9,3,9,18.7,0,1,0,12,5
7,3,7,11.1,0,0,0,9,6
10,3,10,26.0,0,1,6,18,8
18,1,18,25.6,0,0,13,6,6
21,4,21,12.7,0,0,0,31,5
8,3,8,13.2,0,0,4,13,4
16,6,16,28.8,0,1,0,7,6
18,0,18,29.1,0,1,5,23,1
8,4,8,11.6,0,0,0,16,0
18,3,18,18.2,0,0,0,20,5
9,6,9,10.1,0,0,0,12,5
13,0,13,23.4,0,0,4,5,5
9,3,9,5.5,0,0,0,16,0
9,0,9,6.4,0,0,0,29,5
14,5,14,15.3,0,0,0,12,6
13,1,13,14.4,0,0,9,21,11
7,4,7,7.9,1,2,0,22,0
10,0,10,13.6,0,0,0,17,5
9,4,9,17.8,0,1,0,11,6
7,5,7,9.8,0,0,5,10,1
10,4,10,11.9,0,0,0,13,6
14,5,14,16.9,0,0,0,3,6
7,4,7,4.7,0,0,4,12,4
9,1,9,19.6,0,1,7,67,24
17,2,17,29.8,0,1,4,45,4
17,0,17,22.1,0,0,5,12,1
15,6,15,30.7,0,1,0,49,5
21,5,21,18.8,0,0,0,8,5
16,0,16,24.0,0,0,0,18,5
0,1,0,13.6,0,0,16,32,14
12,4,12,19.9,0,0,13,6,6
17,4,17,17.4,0,0,0,31,6
5,0,5,13.6,0,0,0,13,5
10,3,10,15.6,0,1,4,10,1
19,0,19,21.6,0,0,0,29,5
10,3,10,10.2,0,0,0,20,6
6,3,6,2.6,0,0,5,6,4
20,5,20,23.7,0,0,5,6,1
10,3,10,8.1,0,0,0,25,6
23,1,23,6.0,0,0,0,36,0
13,4,13,14.8,0,0,12,27,0
14,3,14,24.8,0,0,0,20,6
14,6,14,14.7,0,0,0,48,6
12,1,12,14.2,0,0,0,13,6
10,0,10,21.2,0,1,0,8,6
12,6,12,23.7,0,0,5,29,1
0,2,0,14.3,0,0,0,1,10
4,2,4,10.8,0,0,0,9,6
20,6,20,9.4,0,0,0,7,5
6,5,6,4.3,0,0,5,6,4
4,5,4,2.5,0,0,5,5,4
5,0,5,11.7,0,0,5,13,1
14,6,14,30.2,0,1,25,11,22
4,5,4,1.9,0,0,2,2,8
14,2,14,19.9,0,0,4,6,5
19,1,19,24.6,0,0,0,20,6
14,3,14,20.9,0,0,0,13,6
18,6,18,18.2,0,0,0,20,5
17,3,17,26.6,0,1,0,29,5
12,1,12,20.8,0,0,9,21,11
22,1,22,9.6,1,2,4,9,5
21,1,21,6.5,0,0,0,3,5
8,6,8,15.9,0,1,0,12,6
5,6,5,9.4,0,0,0,5,6
9,4,9,13.5,0,0,7,8,58
15,5,15,20.5,0,0,1,1,1
3,2,3,13.1,0,0,2,2,2
12,4,12,19.6,0,1,0,7,5
19,0,19,12.5,0,0,0,29,6
15,5,15,18.0,0,0,0,29,5
3,5,3,6.3,1,2,1,1,7
16,3,16,13.8,0,0,0,22,7
19,0,19,28.2,0,0,0,20,5
9,0,9,10.3,0,0,21,3,5
4,0,4,17.3,1,2,0,5,5
18,6,18,19.3,0,0,0,10,6
15,1,15,13.4,0,0,0,5,6
2,2,2,11.3,0,0,13,6,6
2,5,2,12.7,0,0,13,6,6
19,3,19,23.0,0,1,0,10,5
6,2,6,11.7,0,1,0,9,5
6,3,6,11.5,0,0,4,31,1
6,2,6,8.2,0,0,0,9,6
7,1,7,12.7,0,0,0,12,6
10,3,10,23.0,0,1,5,29,1
4,1,4,8.7,0,0,0,13,5
0,3,0,23.4,0,0,10,38,10
8,2,8,3.9,0,0,0,11,5
18,5,18,26.2,0,0,0,26,5
16,3,16,22.1,0,0,21,3,0
16,0,16,30.3,0,0,1,1,1
8,3,8,16.0,0,1,0,18,5
11,2,11,17.6,0,0,0,9,6
15,5,15,27.2,0,0,0,3,6
17,1,17,4.8,0,0,0,22,7
8,0,8,8.9,0,0,0,11,6
12,4,12,16.3,0,0,6,18,8
20,4,20,14.9,0,0,4,20,4
18,2,18,9.0,0,0,0,12,6
7,6,7,9.4,0,1,20,7,15
8,0,8,14.2,0,1,4,39,1
13,5,13,21.9,0,0,0,13,6
5,1,5,9.0,0,0,21,3,5
10,6,10,7.5,0,0,0,29,6
13,6,13,20.1,0,0,0,14,5
8,3,8,5.4,0,0,0,4,5
11,0,11,23.4,0,0,5,10,1
16,1,16,19.2,0,0,0,18,5
8,1,8,13.8,0,1,0,8,6
15,0,15,25.2,0,0,13,4,5
10,6,10,10.6,0,0,0,61,0
16,5,16,12.5,0,0,0,31,5
5,4,5,11.6,0,0,2,2,8
16,1,16,22.2,0,0,0,1,7
12,1,12,24.1,0,0,0,5,5
18,4,18,23.6,0,0,5,23,4
9,0,9,16.4,0,0,0,29,5
10,2,10,23.1,0,1,5,24,1
13,5,13,20.2,0,0,0,13,6
15,2,15,11.0,0,0,0,23,6
10,6,10,9.1,0,0,28,7,0
7,0,7,14.4,0,1,13,6,6
16,2,16,20.9,0,0,0,18,5
22,4,22,8.8,0,0,5,6,1
7,3,7,8.5,0,0,4,18,1
22,5,22,10.4,0,0,16,32,14
19,5,19,6.9,0,0,0,26,6
22,3,22,20.2,0,1,16,32,14
20,1,20,9.1,0,0,4,13,4
22,2,22,15.7,0,0,5,13,1
1,4,1,13.9,0,0,0,0,0
19,2,19,14.8,0,0,4,13,1
8,6,8,15.9,0,1,0,7,5
13,0,13,28.5,0,0,30,19,15
20,2,20,22.0,0,1,0,10,5
23,6,23,10.8,0,0,0,3,6
11,5,11,10.4,0,0,0,19,0
10,2,10,7.5,0,0,5,13,1
8,1,8,6.6,0,0,0,30,6
20,0,20,7.8,0,0,39,19,12
18,3,18,15.4,0,0,4,10,4
16,6,16,32.4,0,1,14,19,16
9,4,9,12.2,0,0,0,18,5
5,3,5,0.6,0,0,4,6,4
14,6,14,30.9,0,1,12,27,0
16,2,16,25.2,0,0,0,7,6
8,5,8,1.2,0,0,0,41,5
16,6,16,29.4,0,1,0,28,5
11,6,11,23.4,0,1,6,30,19
5,2,5,4.3,0,0,0,23,5
18,1,18,14.1,0,0,0,12,6
10,6,10,23.4,0,1,0,61,0
20,6,20,9.3,0,0,5,10,4
13,0,13,23.8,0,0,5,5,1
19,6,19,16.2,0,0,5,10,1
9,1,9,6.1,0,1,7,67,24
23,3,23,8.8,0,0,6,18,8
16,3,16,21.7,0,0,20,3,15
13,5,13,11.9,0,0,4,5,5
5,5,5,2.0,0,0,21,3,5
7,6,7,18.2,0,0,21,3,5
18,0,18,8.0,0,0,0,10,5
16,5,16,30.8,0,0,4,20,4
16,2,16,28.8,0,1,4,5,4
20,2,20,10.2,0,0,4,9,4
16,0,16,22.0,0,0,0,30,5
15,1,15,13.5,0,0,23,43,0
12,4,12,9.9,0,0,0,10,6
12,0,12,26.3,0,1,9,21,13
10,2,10,6.3,0,0,0,20,6
7,2,7,10.3,0,0,0,9,6
1,5,1,16.1,0,0,0,1,10
23,4,23,20.1,0,0,0,35,7
15,4,15,19.1,0,0,0,13,5
18,4,18,24.1,0,1,0,18,5
17,4,17,24.6,0,0,0,12,6
19,6,19,29.8,0,1,0,12,6
15,4,15,26.4,0,1,0,12,5
9,2,9,11.4,0,0,5,12,4
16,2,16,24.9,0,0,0,7,6
13,3,13,10.9,0,0,0,3,5
22,2,22,24.7,0,1,6,18,17
4,0,4,10.7,0,0,0,31,5
20,3,20,8.3,0,0,18,34,11
19,0,19,27.6,0,1,13,6,5
7,5,7,19.4,0,1,0,11,5
8,5,8,11.0,0,0,22,2,15
15,2,15,23.8,0,0,5,23,4
10,3,10,25.6,0,0,0,16,0
5,2,5,3.7,0,0,0,9,5
20,6,20,12.6,0,0,5,6,1
22,2,22,5.2,0,0,0,8,6
7,6,7,7.5,0,0,0,11,6
18,3,18,24.8,0,0,5,23,4
5,3,5,14.8,0,0,4,29,1
10,6,10,8.9,0,0,7,14,9
1,4,1,2.9,0,0,2,2,8
10,3,10,8.6,0,0,0,6,0
8,3,8,17.2,0,1,0,31,6
13,4,13,27.3,0,0,13,6,6
15,3,15,14.5,0,0,0,13,6
8,0,8,8.5,0,0,0,3,6
8,3,8,9.9,0,0,0,12,6
10,0,10,21.6,0,1,5,14,1
13,1,13,24.2,0,0,0,14,5
5,0,5,8.3,0,0,0,18,5
12,5,12,22.5,0,1,20,19,15
11,4,11,13.1,0,0,13,6,6
15,5,15,30.1,0,0,21,3,5
16,6,16,24.5,0,0,4,18,4
18,3,18,21.4,0,0,0,12,6
7,4,7,11.5,0,1,13,6,6
23,1,23,8.0,0,0,0,19,0
0,1,0,22.0,0,0,10,22,11
18,0,18,16.7,1,2,4,30,5
23,3,23,15.0,0,0,6,18,8
20,3,20,9.6,0,0,4,9,4
23,3,23,9.3,0,0,0,36,0
17,6,17,16.6,0,0,0,20,6
23,1,23,7.7,0,0,0,19,0
8,0,8,8.1,0,0,0,18,5
16,4,16,7.6,0,0,5,12,4
16,5,16,26.5,0,0,0,9,6
5,4,5,9.2,0,0,5,5,5
4,4,4,1.7,0,0,0,10,6
1,0,1,14.8,0,0,0,0,0
3,0,3,9.5,0,0,14,19,12
18,2,18,14.0,0,0,13,6,5
16,5,16,20.3,0,1,0,18,5
8,0,8,1.3,0,0,4,39,1
4,1,4,5.2,0,0,0,9,5
11,4,11,20.0,0,0,0,12,6
18,6,18,28.8,0,1,13,5,5
16,1,16,12.2,0,0,0,22,7
11,1,11,10.4,0,0,4,54,5
6,3,6,8.3,0,0,4,64,5
12,4,12,13.3,0,0,0,9,6
16,4,16,29.3,0,1,0,28,6
13,1,13,19.2,0,0,4,5,5
13,3,13,30.0,0,1,0,23,5
18,1,18,19.3,0,0,0,18,5
6,4,6,8.5,0,0,0,31,6
15,5,15,20.0,0,0,0,23,6
22,2,22,7.7,0,0,15,19,7
17,6,17,12.1,0,0,5,29,1
5,4,5,15.0,0,0,4,45,4
0,1,0,9.2,0,0,4,7,4
16,1,16,15.4,0,0,0,1,7
4,3,4,15.6,0,0,0,10,6
11,2,11,18.7,0,0,0,12,6
1,3,1,10.8,0,0,1,1,1
4,2,4,4.6,0,0,2,2,8
0,2,0,14.7,0,0,0,36,10
10,0,10,16.0,0,1,0,8,5
12,5,12,19.6,0,0,10,38,10
22,3,22,19.6,0,1,0,8,6
8,5,8,3.0,0,0,0,69,0
2,4,2,15.2,0,0,2,2,8
5,0,5,1.7,0,0,4,23,1
0,2,0,9.9,0,0,16,32,14
16,6,16,28.5,0,1,4,12,5
16,6,16,21.5,0,0,0,29,6
10,2,10,22.9,0,1,4,39,1
12,0,12,20.5,0,0,2,2,2
9,6,9,8.5,0,0,7,110,24
0,0,0,14.8,0,0,0,36,10
5,0,5,5.7,0,0,4,13,1
5,5,5,14.4,0,0,4,6,1
5,1,5,18.1,0,0,0,31,5
13,5,13,20.3,0,0,0,30,5
12,0,12,18.2,0,1,0,3,5
14,5,14,25.9,0,1,0,11,6
15,6,15,28.6,0,1,23,43,0
14,4,14,20.6,0,0,11,60,3
0,1,0,13.7,0,0,15,19,7
6,1,6,10.9,0,0,21,3,5
21,2,21,21.9,0,1,0,7,5
9,3,9,23.3,0,0,0,3,6
13,0,13,21.6,0,0,0,12,6
12,0,12,23.7,0,1,5,7,1
11,2,11,21.8,0,1,0,8,6
23,2,23,15.7,0,1,19,15,7
13,3,13,17.4,1,2,13,4,5
16,1,16,28.9,0,0,4,23,4
0,4,0,6.2,0,0,1,1,1
9,5,9,19.8,0,0,0,17,5
16,0,16,18.5,0,0,4,13,4
5,3,5,15.4,0,0,0,13,5
1,4,1,9.4,0,0,5,7,4
20,4,20,23.1,0,1,0,7,6
